Año,Cve. Edo.,Entidad Fed.,Municipio,Municipio o Deleg.,PM10,PM2.5,SO2,CO,NOX,COV,NH3
2005,26,SONORA,26052,Sahuaripa,67.26,41.73,12.8,251.24,"1,364.35","31,754.10",308.77
2005,26,SONORA,26053,San Felipe de Jesús,4.5,2.19,0.82,246.91,103.18,"1,280.14",14.94
2005,26,SONORA,26054,San Javier,1.52,1.19,0.05,16.7,219.19,"4,740.71",34.23
2005,26,SONORA,26055,San Luis Río Colorado,"1,215.97",912.64,"1,320.66","145,340.05","25,645.54","56,934.98","1,265.18"
2005,26,SONORA,26056,San Miguel de Horcasitas,71.15,45.43,2.38,395.66,681.1,"2,778.32",246.99
2005,26,SONORA,26057,San Pedro de la Cueva,13.21,7.95,0.83,69.79,685.77,"18,415.53",121
2005,26,SONORA,26058,Santa Ana,106.3,80.43,101.54,"7,273.99","1,453.47","4,456.54",183.2
2005,26,SONORA,26059,Santa Cruz,11.84,10.77,1.26,111.99,288.4,590.82,64.56
2005,26,SONORA,26060,Sáric,24.33,21.98,0.59,269.44,257.22,337.05,68.91
2005,26,SONORA,26061,Soyopa,13.22,7.24,0.13,59.53,617.57,"16,674.26",94.06
2005,26,SONORA,26062,Suaqui Grande,7.23,5.48,0.37,54.82,385.37,"8,886.23",59.63
2005,26,SONORA,26063,Tepache,8.22,5.94,0.24,71.94,281.37,"4,520.11",29.6
2005,26,SONORA,26064,Trincheras,61.81,29.45,1.67,309.33,"1,304.77","2,126.87",152.6
2005,26,SONORA,26065,Tubutama,22.14,18.9,0.33,227.09,393.98,560.84,58.43
2005,26,SONORA,26066,Ures,99.35,69.22,13.88,775.58,"1,301.39","13,049.66",407.49
2005,26,SONORA,26067,Villa Hidalgo,11.14,7.96,0.38,84.05,221.02,"2,969.29",82.32
2005,26,SONORA,26068,Villa Pesqueira,18.55,8.96,0.89,182.91,401.63,"7,377.91",125.3
2005,26,SONORA,26069,Yécora,49.17,44.13,5.59,242.08,911.79,"10,367.02",240.11
2005,26,SONORA,26070,General Plutarco Elías Calles,96.14,73.42,26.24,590.19,767.48,"1,146.95",142.06
2005,26,SONORA,26071,Benito Juárez,307.55,148.27,17.13,926.87,835.69,"1,922.41",498.93
2005,26,SONORA,26072,San Ignacio Río Muerto,149.3,87.51,3.88,616.18,"1,696.83","4,317.09",326.2
2005,27,TABASCO,27001,Balancán,615.65,395.29,77.92,"34,543.18","15,306.51","31,639.42","1,916.84"
2005,27,TABASCO,27002,Cárdenas,"4,886.53","4,439.73","1,858.20","58,283.33","18,854.72","30,360.08","2,088.69"
2005,27,TABASCO,27003,Centla,579.3,515.97,"1,207.59","19,969.16","9,188.75","23,709.88",622.58
2005,27,TABASCO,27004,Centro,"2,044.10","1,721.20","3,353.47","45,648.22","18,352.53","26,262.48","2,353.99"
2005,27,TABASCO,27005,Comalcalco,"1,063.78",926,338.92,"26,409.88","11,507.20","12,273.44",920.11
2005,27,TABASCO,27006,Cunduacán,742.55,615.72,"2,851.37","24,274.30","7,083.06","10,327.21",778.92
2005,27,TABASCO,27007,Emiliano Zapata,243.97,181.66,47.01,"46,455.04","3,319.68","9,613.70",398.39
2005,27,TABASCO,27008,Huimanguillo,"2,693.10","2,206.75","3,114.23","52,894.14","24,555.32","53,046.28","2,433.40"
2005,27,TABASCO,27009,Jalapa,202.13,169.02,19.75,"17,034.33","2,774.39","6,740.09",603.91
2005,27,TABASCO,27010,Jalpa de Méndez,431.17,386.78,80.7,"59,781.57","8,047.38","8,516.43",418.05
2005,27,TABASCO,27011,Jonuta,224.43,165.99,31.06,"12,672.67","4,692.11","14,241.18",748.35
2005,27,TABASCO,27012,Macuspana,"1,024.79",899.24,"9,950.56","57,819.71","13,188.14","26,139.17","1,499.45"
2005,27,TABASCO,27013,Nacajuca,632.45,547.7,100.62,"33,958.55","9,877.93","8,076.41",555.05
2005,27,TABASCO,27014,Paraíso,658,546.63,391.11,"21,350.16","8,270.70","6,235.63",339.5
2005,27,TABASCO,27015,Tacotalpa,360.69,282.05,76.32,"31,498.65","8,985.87","12,676.60",570.68
2005,27,TABASCO,27016,Teapa,489.89,418.75,181.36,"30,746.36","14,873.95","9,288.73",485.14
2005,27,TABASCO,27017,Tenosique,911.44,776.29,242.53,"45,017.04","14,486.01","28,557.64","1,236.73"
2005,28,TAMAULIPAS,28001,Abasolo,355.77,152.9,13.11,"8,036.06","3,816.59","9,196.79",228.09
2005,28,TAMAULIPAS,28002,Aldama,429.04,255,34.74,"18,446.23","8,575.18","50,865.77",301.84
2005,28,TAMAULIPAS,28003,Altamira,"5,988.37","4,575.58","76,047.88","60,630.49","30,867.50","27,439.29","1,215.27"
2005,28,TAMAULIPAS,28004,Antiguo Morelos,145.09,80.67,18.93,"2,883.75","1,941.60","7,122.09",63.19
2005,28,TAMAULIPAS,28005,Burgos,76.94,39.29,7.44,"2,427.74","2,475.49","12,556.99",182.12
2005,28,TAMAULIPAS,28006,Bustamante,104.28,58.42,2.66,"1,695.26","1,105.90","2,163.30",95.66
2005,28,TAMAULIPAS,28007,Camargo,189.89,122.93,99.29,"13,785.66","2,930.37","5,948.28",122.98
2005,28,TAMAULIPAS,28008,Casas,404.87,156.78,7.67,"2,097.95","4,536.98","19,805.61",233.13
2005,28,TAMAULIPAS,28009,Ciudad Madero,"2,805.44","2,206.99","27,947.22","188,070.38","8,621.23","20,950.56",660.66
2005,28,TAMAULIPAS,28010,Cruillas,27.4,17.01,1.43,"1,354.55","2,057.53","4,773.53",38.85
2005,28,TAMAULIPAS,28011,Gómez Farías,181.43,88.71,7.42,"2,750.53","1,575.26","19,140.74",451.45
2005,28,TAMAULIPAS,28012,González,"1,670.93",658.6,76.1,"29,391.43","10,784.58","35,326.33",939.94
2005,28,TAMAULIPAS,28013,Güémez,289.29,139.43,11.68,"4,172.46","2,939.02","10,322.64",244.71
2005,28,TAMAULIPAS,28014,Guerrero,24,19.91,7.58,"3,722.62","3,442.03","7,245.99",13.96
2005,28,TAMAULIPAS,28015,Gustavo Díaz Ordaz,160.73,102.08,56.36,"12,599.83","2,285.15","4,925.75",145.19
2005,28,TAMAULIPAS,28016,Hidalgo,330.7,182.54,39.53,"18,869.01","4,070.46","12,916.42",327.3
2005,28,TAMAULIPAS,28017,Jaumave,119.28,86.18,20.05,"6,672.43","1,771.50","11,689.46",75.89
2005,28,TAMAULIPAS,28018,Jiménez,178.26,79.85,15.35,"5,547.21","2,944.36","7,882.39",160.17
2005,28,TAMAULIPAS,28019,Llera,236.79,146.22,13.98,"11,257.89","5,040.11","29,448.49",146.49
2005,28,TAMAULIPAS,28020,Mainero,64.24,26.31,0.77,303.34,598.62,"1,869.37",36.66
2005,28,TAMAULIPAS,28021,El Mante,"3,446.31","2,859.49",989.06,"104,608.87","12,390.93","27,304.59","1,039.56"
2005,28,TAMAULIPAS,28022,Matamoros,"2,357.18","1,070.93","3,636.75","170,175.97","18,536.84","43,400.44","2,886.01"
2005,28,TAMAULIPAS,28023,Méndez,670.57,216.36,7.09,"3,826.77","6,037.87","12,154.43",374.79
2005,28,TAMAULIPAS,28024,Mier,51.52,36.89,12.8,"7,538.65","2,256.40","4,951.04",29.45
2005,28,TAMAULIPAS,28025,Miguel Alemán,194.8,157.47,363.38,"20,437.71","3,523.38","6,051.95",109.19
2005,28,TAMAULIPAS,28026,Miquihuana,70.38,41.54,1.77,"1,020.73",480.64,"2,253.43",103.13
2005,28,TAMAULIPAS,28027,Nuevo Laredo,262.03,187.22,"1,400.12","139,567.10","10,846.98","21,868.65","1,128.62"
2005,28,TAMAULIPAS,28028,Nuevo Morelos,62.68,37.7,2.23,"1,669.36",750.72,"5,414.22",52.86
2005,28,TAMAULIPAS,28029,Ocampo,184.87,106.79,7.88,"3,817.49","2,612.27","19,674.29",214.13
2005,28,TAMAULIPAS,28030,Padilla,235.09,112.91,11.57,"15,260.94","3,112.39","9,592.14",388.16
2005,28,TAMAULIPAS,28031,Palmillas,20.04,12.94,1.6,"1,633.71",425.97,"1,617.75",26.41
2005,28,TAMAULIPAS,28032,Reynosa,"1,795.28",923.93,"6,538.79","280,842.97","31,691.68","52,696.59","2,671.72"
2005,28,TAMAULIPAS,28033,Río Bravo,"2,444.28","1,136.22","14,272.19","66,448.34","9,084.69","13,794.98","1,278.03"
2005,28,TAMAULIPAS,28034,San Carlos,291.71,120.46,4.07,"2,161.77","1,876.11","13,466.43",157.78
2005,28,TAMAULIPAS,28035,San Fernando,"2,631.88",973,97.96,"24,323.31","15,840.90","37,116.12","1,577.09"
2005,28,TAMAULIPAS,28036,San Nicolás,5.3,4.85,0.14,196.89,101.21,577.74,6.58
2005,28,TAMAULIPAS,28037,Soto la Marina,325.83,176.62,14.9,"11,940.39","12,210.08","57,669.68",360.9
2005,28,TAMAULIPAS,28038,Tampico,212.22,175.8,"1,227.21","152,831.96","9,000.51","17,052.19",818.33
2005,28,TAMAULIPAS,28039,Tula,269.25,166.58,16.86,"20,879.35","2,531.67","8,467.77",454.07
2005,28,TAMAULIPAS,28040,Valle Hermoso,"1,706.26","1,239.55",438.37,"37,372.85","12,577.43","10,282.48",633.55
2005,28,TAMAULIPAS,28041,Victoria,"1,632.02","1,462.16",697.03,"184,204.72","10,070.02","27,858.29",887.05
2005,28,TAMAULIPAS,28042,Villagrán,121.65,60,3.71,"1,625.70","2,160.42","5,242.85",137.25
2005,28,TAMAULIPAS,28043,Xicoténcatl,"2,320.03","2,131.47","1,031.59","27,862.48","5,233.12","16,446.43",503.23
2005,29,TLAXCALA,29001,Amaxac de Guerrero,17.84,9.27,10.7,"2,484.31",104.52,306.56,38.63
2005,29,TLAXCALA,29002,Apetatitlán de Antonio Carvajal,35.61,27.36,70.66,"4,799.34",187.01,609.3,54.23
2005,29,TLAXCALA,29003,Atlangatepec,85.5,44.55,2.78,"2,544.16",268.84,496.5,254.91
2005,29,TLAXCALA,29004,Atltzayanca,129.44,86.76,8.89,"4,587.92",446.22,970.05,325.09
2005,29,TLAXCALA,29005,Apizaco,159.87,79.67,413.69,"50,347.64","1,910.82","4,859.23",441.7
2005,29,TLAXCALA,29006,Calpulalpan,458.07,301.62,"1,096.93","19,749.04","1,079.57","2,542.17",630.23
2005,29,TLAXCALA,29007,El Carmen Tequexquitla,79.16,69.5,13.38,"3,332.73",211.84,577.53,116.52
2005,29,TLAXCALA,29008,Cuapiaxtla,142.77,84.85,16.76,"2,492.21",233.27,496.27,296.97
2005,29,TLAXCALA,29009,Cuaxomulco,29.83,22.58,1.46,"1,453.71",278.92,521.44,53.89
2005,29,TLAXCALA,29010,Chiautempan,95.63,69.18,238.17,"24,336.04",886.48,"2,653.10",256.1
2005,29,TLAXCALA,29011,Muñoz de Domingo Arenas,71.11,35.58,4.06,"1,984.24",244.87,381.17,198.34
2005,29,TLAXCALA,29012,Españita,109.93,60.92,4.72,"2,936.03",317.89,590.65,219.46
2005,29,TLAXCALA,29013,Huamantla,603.79,438.98,312.51,"24,621.71","1,416.85","3,675.31","1,140.94"
2005,29,TLAXCALA,29014,Hueyotlipan,112.85,35.21,14.53,"4,591.05",471.98,773.25,314.09
2005,29,TLAXCALA,29015,Ixtacuixtla de Mariano Matamoros,214.38,176.47,118.66,"11,702.34",645.28,"1,711.56",230.76
2005,29,TLAXCALA,29016,Ixtenco,45.48,35.44,7.87,"2,164.68",208.4,433.96,97.07
2005,29,TLAXCALA,29017,Mazatecochco de José María Morelos,14.98,11.54,17.25,"2,115.15",119.14,307.32,33.26
2005,29,TLAXCALA,29018,Contla de Juan Cuamatzi,89.32,75.07,93.46,"8,032.47",435.69,"1,254.98",122.72
2005,29,TLAXCALA,29019,Tepetitla de Lardizábal,36.18,20.71,111.23,"4,467.40",237.75,699.3,110.32
2005,29,TLAXCALA,29020,Sanctórum de Lázaro Cárdenas,87.53,51.77,3.36,891.71,307.5,559.87,294.87
2005,29,TLAXCALA,29021,Nanacamilpa de Mariano Arista,166.27,103.69,23.26,"5,340.84",457.63,996.55,326.55
2005,29,TLAXCALA,29022,Acuamanala de Miguel Hidalgo,41.16,37.46,78.77,"1,621.01",116.76,377.95,17.86
2005,29,TLAXCALA,29023,Natívitas,119,93.57,10.66,"8,153.56",284.91,"1,004.45",165.81
2005,29,TLAXCALA,29024,Panotla,109.24,92.38,19.11,"8,251.23",287.18,"1,014.14",108.98
2005,29,TLAXCALA,29025,San Pablo del Monte,46.2,30.35,103.62,"11,718.22",536.78,"1,637.24",203.8
2005,29,TLAXCALA,29026,Santa Cruz Tlaxcala,50.42,39.3,19.84,"3,802.31",171.05,533.87,82.55
2005,29,TLAXCALA,29027,Tenancingo,8.25,4.36,6.12,"2,490.35",90.29,288.99,43.01
2005,29,TLAXCALA,29028,Teolocholco,63.98,43,115.15,"4,310.38",263.06,729.9,120.07
2005,29,TLAXCALA,29029,Tepeyanco,64.6,57.48,3.72,"4,879.37",180.03,586.81,40.34
2005,29,TLAXCALA,29030,Terrenate,145.21,84.67,3.74,"3,657.19",409.62,842.02,312.77
2005,29,TLAXCALA,29031,Tetla de la Solidaridad,221.09,150.25,404.17,"8,279.31",685,"1,526.67",291.6
2005,29,TLAXCALA,29032,Tetlatlahuca,54.52,41.11,18.82,"4,564.75",206.57,592.39,106.35
2005,29,TLAXCALA,29033,Tlaxcala,92.44,57.36,466.71,"28,329.34","1,237.10","3,239.19",261.48
2005,29,TLAXCALA,29034,Tlaxco,515.27,279.41,234.88,"19,522.34","1,475.27","2,904.28",577.36
2005,29,TLAXCALA,29035,Tocatlán,29.15,9.69,3.19,"1,471.82",82.14,201.69,67.87
2005,29,TLAXCALA,29036,Totolac,89.79,83.82,31.95,"6,923.79",215.41,833.57,60.7
2005,29,TLAXCALA,29037,Ziltlaltépec de Trinidad Sánchez Santos,75.35,52.73,6.02,"3,246.27",257.75,601.1,153.28
2005,29,TLAXCALA,29038,Tzompantepec,74.14,41.08,68.87,"3,390.64",264.08,615.69,128.55
2005,29,TLAXCALA,29039,Xaloztoc,91.58,51.22,158.98,"6,068.91",413.21,893.19,168.95
2005,29,TLAXCALA,29040,Xaltocan,137.36,69.55,2.72,"3,570.66",377.37,725.93,191
2005,29,TLAXCALA,29041,Papalotla de Xicohténcatl,580.53,504.34,328.21,"5,776.62",360.22,969.16,114.12
2005,29,TLAXCALA,29042,Xicohtzinco,60.7,54.08,39.95,"4,384.50",140.58,918.09,45.94
2005,29,TLAXCALA,29043,Yauhquemehcan,145.83,101.01,68.79,"7,834.78",394.63,"1,030.35",136.46
2005,29,TLAXCALA,29044,Zacatelco,23.27,12.9,61.45,"10,895.33",342.47,"1,251.81",128.07
2005,29,TLAXCALA,29045,Benito Juárez,61.66,36.44,2.74,"1,933.36",193.35,333.92,186.18
2005,29,TLAXCALA,29046,Emiliano Zapata,25.96,21.13,14.38,"1,060.18",102.77,242.67,49.42
2005,29,TLAXCALA,29047,Lázaro Cárdenas,23.7,16.82,3.81,856.35,78.62,160.84,48.92
2005,29,TLAXCALA,29048,La Magdalena Tlaltelulco,234.69,148.85,99.45,"4,730.85",385.76,695.42,67.99
2005,29,TLAXCALA,29049,San Damián Texóloc,5.69,2.43,2.91,"1,582.34",72.8,200.89,40.69
2005,29,TLAXCALA,29050,San Francisco Tetlanohcan,10.06,5.64,7.07,"2,040.35",98.08,277.64,49.54
2005,29,TLAXCALA,29051,San Jerónimo Zacualpan,4.67,1.72,1.27,"1,407.59",59.73,166.97,25.57
2005,29,TLAXCALA,29052,San José Teacalco,41.39,29.64,4.08,"1,453.06",155.04,332.43,100.38
2005,29,TLAXCALA,29053,San Juan Huactzinco,8,4.96,63.22,"3,616.62",122.83,372.63,24.91
2005,29,TLAXCALA,29054,San Lorenzo Axocomanitla,4.61,2.1,4.65,"1,329.13",52.15,159.14,25.69
2005,29,TLAXCALA,29055,San Lucas Tecopilco,45.38,23.13,4.35,882.49,131.16,240.76,76.68
2005,29,TLAXCALA,29056,Santa Ana Nopalucan,3.94,1.9,4.88,"2,422.22",87.59,256.79,35.49
2005,29,TLAXCALA,29057,Santa Apolonia Teacalco,4.68,2.21,2.05,"1,243.67",56.12,161.38,35.75
2005,29,TLAXCALA,29058,Santa Catarina Ayometla,39.58,35.74,4.56,"2,046.96",87.95,297.42,28.1
2005,29,TLAXCALA,29059,Santa Cruz Quilehtla,15.91,14.32,5.31,"1,828.02",59.12,215.29,19.15
2005,29,TLAXCALA,29060,Santa Isabel Xiloxoxtla,26.36,23.48,53.87,"1,577.20",93.49,277.44,14.84
2005,30,VERACRUZ,30001,Acajete,39.78,36.26,1.88,"1,593.46",230.19,"1,440.29",77.74
2005,30,VERACRUZ,30002,Acatlán,17.74,14.83,18.06,488.57,77.79,403.01,37.41
2005,30,VERACRUZ,30003,Acayucan,318.58,256.03,74.6,"9,028.03","3,353.37","6,242.36",692.39
2005,30,VERACRUZ,30004,Actopan,322.58,224.48,13.03,"8,217.76","2,495.77","9,639.36",441.05
2005,30,VERACRUZ,30005,Acula,56.7,39.13,2.41,549.94,507.13,"1,228.34",92.25
2005,30,VERACRUZ,30006,Acultzingo,143.58,114.48,16.31,"3,019.17",476.87,"1,292.99",180.53
2005,30,VERACRUZ,30007,Camarón de Tejeda,32.09,30.54,2.07,"1,145.09",617.96,"1,222.13",84.27
2005,30,VERACRUZ,30008,Alpatláhuac,57.09,45.77,1.61,"1,155.80",101.95,394.26,73.56
2005,30,VERACRUZ,30009,Alto Lucero de Gutiérrez Barrios,194.64,149.11,17.09,"3,809.27","1,531.26","4,667.96",390.59
2005,30,VERACRUZ,30010,Altotonga,348.79,293.99,90.13,"9,431.24","1,048.37","6,497.27",287.92
2005,30,VERACRUZ,30011,Alvarado,206.36,185.68,33.91,"4,672.15","1,514.74","4,007.92",432.26
2005,30,VERACRUZ,30012,Amatitlán,86.61,55.36,2.72,977.17,618.28,"1,263.07",133.53
2005,30,VERACRUZ,30013,Naranjos Amatlán,143.49,134.34,27.21,"6,633.51",599.11,"2,220.83",140.14
2005,30,VERACRUZ,30014,Amatlán de los Reyes,217.55,185.24,98.77,"8,495.07","1,332.12","3,378.94",176.85
2005,30,VERACRUZ,30015,Angel R. Cabada,267.15,191.95,20.92,"5,363.40","1,718.88","4,010.85",391.23
2005,30,VERACRUZ,30016,La Antigua,"2,200.04","2,099.99",805.54,"17,419.41","1,678.95","2,887.08",452.74
2005,30,VERACRUZ,30017,Apazapan,30.07,20.61,0.99,499.04,275.64,722.08,66.88
2005,30,VERACRUZ,30018,Aquila,11,8.41,0.31,239.89,66.13,171.16,17.27
2005,30,VERACRUZ,30019,Astacinga,32,24.86,0.61,425.45,105.22,276.68,36.67
2005,30,VERACRUZ,30020,Atlahuilco,50.25,43.58,1.58,843.21,136.09,362.58,42.31
2005,30,VERACRUZ,30021,Atoyac,"2,922.69","2,783.16","2,369.90","18,153.29","2,002.09","2,848.00",719.29
2005,30,VERACRUZ,30022,Atzacan,97.35,70.79,8.08,"2,071.67",609.22,"1,182.54",112.86
2005,30,VERACRUZ,30023,Atzalan,333.24,247.54,36.88,"5,933.72","1,818.96","6,126.79",284.31
2005,30,VERACRUZ,30024,Tlaltetela,126.79,88.69,4.71,"2,556.62",954.56,"4,199.59",156.43
2005,30,VERACRUZ,30025,Ayahualulco,153.27,120.73,5,"3,183.45",309.06,983.24,169.14
2005,30,VERACRUZ,30026,Banderilla,33.31,30.25,22.48,"4,694.39",866.31,811.06,88.21
2005,30,VERACRUZ,30027,Benito Juárez,165.52,109.14,2.83,"1,045.95",651.96,"3,361.01",222.21
2005,30,VERACRUZ,30028,Boca del Río,133.41,70.37,150.01,"19,988.50","3,199.62","4,125.87",466.06
2005,30,VERACRUZ,30029,Calcahualco,79.85,67.04,1.94,"1,349.19",112.08,"1,011.00",87.36
2005,30,VERACRUZ,30030,Camerino Z. Mendoza,53.46,48.31,67.2,"4,566.71",213.38,973.23,106.77
2005,30,VERACRUZ,30031,Carrillo Puerto,118.63,88.64,3.11,"3,484.87",836.56,"3,522.62",140.9
2005,30,VERACRUZ,30032,Catemaco,265.85,235.25,31.91,"5,027.08","1,521.88","8,167.88",528.94
2005,30,VERACRUZ,30033,Cazones de Herrera,232.2,187.18,7,"2,975.36","1,016.30","2,448.33",227.39
2005,30,VERACRUZ,30034,Cerro Azul,142.14,131.69,"12,149.75","9,029.05",780.58,"2,017.33",325.12
2005,30,VERACRUZ,30035,Citlaltépetl,55.07,51.41,13.27,"1,239.19",204.73,999.31,59.53
2005,30,VERACRUZ,30036,Coacoatzintla,44.7,39.63,5.73,"1,286.69",87.27,345.87,61.79
2005,30,VERACRUZ,30037,Coahuitlán,43.08,35.71,1.14,340.91,139.93,428.24,94.89
2005,30,VERACRUZ,30038,Coatepec,"1,223.12","1,100.16","1,129.70","21,656.00","2,695.63","4,735.73",538.2
2005,30,VERACRUZ,30039,Coatzacoalcos,525.87,458.74,"7,944.98","35,056.25","8,424.42","12,010.76",915.17
2005,30,VERACRUZ,30040,Coatzintla,168.12,136.93,23.12,"9,071.32","1,982.11","3,717.42",386.16
2005,30,VERACRUZ,30041,Coetzala,25.76,21.46,0.76,242.82,42.26,138.22,16.61
2005,30,VERACRUZ,30042,Colipa,33.74,28.48,1.81,582.1,311.35,"1,100.97",89.87
2005,30,VERACRUZ,30043,Comapa,149.8,106.01,7.82,"4,398.15",730.41,"2,682.18",250.29
2005,30,VERACRUZ,30044,Córdoba,"1,521.39","1,355.88","1,973.09","42,446.15","7,440.19","8,153.84","1,235.24"
2005,30,VERACRUZ,30045,Cosamaloapan de Carpio,"1,257.46","1,099.92",626.01,"12,606.15","3,133.22","5,993.70",593.79
2005,30,VERACRUZ,30046,Cosautlán de Carvajal,107.31,87.97,9.03,"3,863.77",618.03,"1,366.07",133.64
2005,30,VERACRUZ,30047,Coscomatepec,264.37,227.79,27.73,"7,809.68",555.41,"3,062.71",337.55
2005,30,VERACRUZ,30048,Cosoleacaque,543.25,476.37,"5,887.74","9,511.27","2,475.10","3,815.45",526.79
2005,30,VERACRUZ,30049,Cotaxtla,181,146.52,"3,273.87","3,918.73","2,079.12","4,604.66",612.07
2005,30,VERACRUZ,30050,Coxquihui,92.53,74.83,3.77,894.29,322.92,"1,147.58",147.31
2005,30,VERACRUZ,30051,Coyutla,124.3,103.22,15.52,"1,324.85",765.04,"2,485.98",297.68
2005,30,VERACRUZ,30052,Cuichapa,"2,650.42","2,524.20","1,865.75","15,668.83","1,445.62","1,610.30",447.6
2005,30,VERACRUZ,30053,Cuitláhuac,"1,423.63","1,347.64",648.86,"14,490.71","1,534.41","2,830.75",750.56
2005,30,VERACRUZ,30054,Chacaltianguis,118.28,79.26,5.74,"1,419.28","1,379.66","2,804.12",179.38
2005,30,VERACRUZ,30055,Chalma,98.97,78.28,1.5,708.69,354.85,"2,072.80",173.7
2005,30,VERACRUZ,30056,Chiconamel,55.27,45.5,1.43,376.92,241.98,"1,118.76",115.09
2005,30,VERACRUZ,30057,Chiconquiaco,80.51,63.68,2.74,"1,394.52",244.1,"3,101.64",110.46
2005,30,VERACRUZ,30058,Chicontepec,444.11,315.56,9.64,"4,271.51","2,633.17","10,497.69",870.04
2005,30,VERACRUZ,30059,Chinameca,87.52,71.4,74.54,"1,658.88",657.55,"1,436.82",381.59
2005,30,VERACRUZ,30060,Chinampa de Gorostiza,86.81,78.18,3.05,"1,761.59",334.07,"1,444.19",100.38
2005,30,VERACRUZ,30061,Las Choapas,501.73,380.94,38.44,"11,652.33","5,872.16","47,639.34","2,601.14"
2005,30,VERACRUZ,30062,Chocamán,124.66,97.65,28.14,"2,239.71",262.23,"1,042.98",279.87
2005,30,VERACRUZ,30063,Chontla,94.56,81.92,6.26,"1,495.29",902.37,"3,686.25",201.19
2005,30,VERACRUZ,30064,Chumatlán,22.41,17.35,0.88,164.55,51.58,372.34,42.89
2005,30,VERACRUZ,30065,Emiliano Zapata,356.92,297.36,39.15,"10,446.01","1,842.73","5,228.55",465.19
2005,30,VERACRUZ,30066,Espinal,151.93,124.02,8.42,"2,844.73",996.45,"2,508.55",278.13
2005,30,VERACRUZ,30067,Filomeno Mata,73.58,67.45,6.42,592.53,178.29,577.57,92.95
2005,30,VERACRUZ,30068,Fortín,151.24,126.96,155.05,"9,812.43",775.32,"2,221.45",174.98
2005,30,VERACRUZ,30069,Gutiérrez Zamora,168.99,129.23,21.27,"3,410.06",792.1,"1,906.62",263.97
2005,30,VERACRUZ,30070,Hidalgotitlán,142.28,98.99,7.28,989.51,"2,200.63","10,395.00",781.86
2005,30,VERACRUZ,30071,Huatusco,313.77,259.59,64.24,"11,101.54","1,219.98","4,498.16",331.72
2005,30,VERACRUZ,30072,Huayacocotla,153.1,116.97,6.33,"2,059.77",625.66,"5,713.57",328.93
2005,30,VERACRUZ,30073,Hueyapan de Ocampo,"1,385.33","1,235.15",595.2,"9,409.06","2,931.29","7,354.10",831.58
2005,30,VERACRUZ,30074,Huiloapan de Cuauhtémoc,23.26,21.71,7.11,834.58,97.87,330.88,23.42
2005,30,VERACRUZ,30075,Ignacio de la Llave,89.01,81.53,6.86,"1,761.09","1,157.51","2,572.19",347.38
2005,30,VERACRUZ,30076,Ilamatlán,98.41,78.87,1.04,594.28,365.66,"2,426.99",146.57
2005,30,VERACRUZ,30077,Isla,237.79,196.98,27.69,"6,264.07","3,333.80","8,783.50",438.4
2005,30,VERACRUZ,30078,Ixcatepec,98.09,76.87,3.25,"1,136.91",432.41,"2,537.51",144.14
2005,30,VERACRUZ,30079,Ixhuacán de los Reyes,55.44,48.06,3.67,"1,130.45",271.92,"1,706.09",77.45
2005,30,VERACRUZ,30080,Ixhuatlán del Café,132.88,101.86,15.16,"2,894.18",502.65,"1,578.27",125.41
2005,30,VERACRUZ,30081,Ixhuatlancillo,52.76,47.57,6.22,"1,691.35",158.69,"1,108.80",88.85
2005,30,VERACRUZ,30082,Ixhuatlán del Sureste,470.13,164.9,78.5,"2,367.09",327.13,"1,488.55",136.47
2005,30,VERACRUZ,30083,Ixhuatlán de Madero,344.03,263.75,8.88,"3,188.62","1,783.58","8,918.12",645.31
2005,30,VERACRUZ,30084,Ixmatlahuacan,78.15,48.22,1.78,832.42,985.24,"2,116.10",191.95
2005,30,VERACRUZ,30085,Ixtaczoquitlán,"1,794.74","1,605.32","4,140.88","16,070.30","3,340.13","6,840.32",567.46
2005,30,VERACRUZ,30086,Jalacingo,259.42,208.13,131.45,"7,275.84",682.73,"3,535.23",244.77
2005,30,VERACRUZ,30087,Xalapa,266.2,212.21,458.96,"85,098.49","9,514.06","14,008.48","1,123.47"
2005,30,VERACRUZ,30088,Jalcomulco,48.57,37.4,2.28,615.01,278.84,769.37,86.06
2005,30,VERACRUZ,30089,Jáltipan,111.94,83.75,43.93,"4,166.68","1,558.59","2,820.45",276.49
2005,30,VERACRUZ,30090,Jamapa,55.2,47.65,3.02,"1,356.19",570.98,"1,283.13",96.65
2005,30,VERACRUZ,30091,Jesús Carranza,167.7,131.62,20.93,"3,349.72","3,447.47","10,753.45",904.32
2005,30,VERACRUZ,30092,Xico,191.35,168.09,27.46,"5,454.16",689.53,"1,923.79",230.53
2005,30,VERACRUZ,30093,Jilotepec,460.98,432.25,659.76,"4,800.74",448.96,"1,038.55",138.68
2005,30,VERACRUZ,30094,Juan Rodríguez Clara,242.88,184.63,33.79,"4,404.43","3,606.76","7,667.04",610.95
2005,30,VERACRUZ,30095,Juchique de Ferrer,108.38,84.66,7.15,"2,209.94",607.62,"2,160.18",144.59
2005,30,VERACRUZ,30096,Landero y Coss,9.74,7.85,1.16,223.72,58.76,570.41,34.14
2005,30,VERACRUZ,30097,Lerdo de Tejada,"3,363.55","3,226.79",833.44,"21,163.24","1,864.59","2,301.54",608.5
2005,30,VERACRUZ,30098,Magdalena,14.85,12.78,0.33,131.14,5.6,79.61,13.26
