ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,VIVTOT,POBTOT
06,Colima,009,Tecomán,0028,Cofradía de Morelos,0126,030,4,18
06,Colima,009,Tecomán,0028,Cofradía de Morelos,0126,031,5,11
06,Colima,009,Tecomán,0028,Cofradía de Morelos,0126,034,17,63
06,Colima,009,Tecomán,0028,Cofradía de Morelos,0126,037,14,36
06,Colima,009,Tecomán,0028,Cofradía de Morelos,0126,038,4,10
06,Colima,009,Tecomán,0028,Cofradía de Morelos,0126,039,6,16
06,Colima,009,Tecomán,0028,Cofradía de Morelos,0126,040,6,23
06,Colima,009,Tecomán,0028,Cofradía de Morelos,0126,800,2,4
06,Colima,009,Tecomán,0080,Total de la localidad urbana,0000,000,1337,3281
06,Colima,009,Tecomán,0080,Total AGEB urbana,0431,000,50,94
06,Colima,009,Tecomán,0080,Madrid,0431,001,8,18
06,Colima,009,Tecomán,0080,Madrid,0431,002,18,36
06,Colima,009,Tecomán,0080,Madrid,0431,003,6,5
06,Colima,009,Tecomán,0080,Madrid,0431,005,3,11
06,Colima,009,Tecomán,0080,Madrid,0431,006,15,24
06,Colima,009,Tecomán,0080,Total AGEB urbana,0605,000,489,1190
06,Colima,009,Tecomán,0080,Madrid,0605,002,8,19
06,Colima,009,Tecomán,0080,Madrid,0605,003,16,57
06,Colima,009,Tecomán,0080,Madrid,0605,004,24,49
06,Colima,009,Tecomán,0080,Madrid,0605,005,19,63
06,Colima,009,Tecomán,0080,Madrid,0605,006,22,86
06,Colima,009,Tecomán,0080,Madrid,0605,007,19,54
06,Colima,009,Tecomán,0080,Madrid,0605,008,21,60
06,Colima,009,Tecomán,0080,Madrid,0605,009,7,20
06,Colima,009,Tecomán,0080,Madrid,0605,010,9,32
06,Colima,009,Tecomán,0080,Madrid,0605,011,5,1
06,Colima,009,Tecomán,0080,Madrid,0605,012,16,30
06,Colima,009,Tecomán,0080,Madrid,0605,013,14,44
06,Colima,009,Tecomán,0080,Madrid,0605,014,22,54
06,Colima,009,Tecomán,0080,Madrid,0605,015,18,51
06,Colima,009,Tecomán,0080,Madrid,0605,016,14,35
06,Colima,009,Tecomán,0080,Madrid,0605,017,19,55
06,Colima,009,Tecomán,0080,Madrid,0605,018,12,22
06,Colima,009,Tecomán,0080,Madrid,0605,019,7,20
06,Colima,009,Tecomán,0080,Madrid,0605,020,13,28
06,Colima,009,Tecomán,0080,Madrid,0605,021,16,35
06,Colima,009,Tecomán,0080,Madrid,0605,022,17,21
06,Colima,009,Tecomán,0080,Madrid,0605,023,20,36
06,Colima,009,Tecomán,0080,Madrid,0605,024,15,24
06,Colima,009,Tecomán,0080,Madrid,0605,026,0,0
06,Colima,009,Tecomán,0080,Madrid,0605,028,9,38
06,Colima,009,Tecomán,0080,Madrid,0605,029,14,31
06,Colima,009,Tecomán,0080,Madrid,0605,030,0,0
06,Colima,009,Tecomán,0080,Madrid,0605,031,9,11
06,Colima,009,Tecomán,0080,Madrid,0605,032,24,43
06,Colima,009,Tecomán,0080,Madrid,0605,033,15,40
06,Colima,009,Tecomán,0080,Madrid,0605,035,13,34
06,Colima,009,Tecomán,0080,Madrid,0605,036,13,29
06,Colima,009,Tecomán,0080,Madrid,0605,037,13,22
06,Colima,009,Tecomán,0080,Madrid,0605,038,16,26
06,Colima,009,Tecomán,0080,Madrid,0605,039,10,20
06,Colima,009,Tecomán,0080,Total AGEB urbana,061A,000,426,964
06,Colima,009,Tecomán,0080,Madrid,061A,001,12,32
06,Colima,009,Tecomán,0080,Madrid,061A,002,26,64
06,Colima,009,Tecomán,0080,Madrid,061A,003,20,46
06,Colima,009,Tecomán,0080,Madrid,061A,004,22,49
06,Colima,009,Tecomán,0080,Madrid,061A,005,15,33
06,Colima,009,Tecomán,0080,Madrid,061A,006,15,36
06,Colima,009,Tecomán,0080,Madrid,061A,007,21,56
06,Colima,009,Tecomán,0080,Madrid,061A,008,15,43
06,Colima,009,Tecomán,0080,Madrid,061A,009,26,73
06,Colima,009,Tecomán,0080,Madrid,061A,011,15,22
06,Colima,009,Tecomán,0080,Madrid,061A,012,17,52
06,Colima,009,Tecomán,0080,Madrid,061A,013,17,38
06,Colima,009,Tecomán,0080,Madrid,061A,014,17,29
06,Colima,009,Tecomán,0080,Madrid,061A,015,8,26
06,Colima,009,Tecomán,0080,Madrid,061A,016,12,30
06,Colima,009,Tecomán,0080,Madrid,061A,017,13,34
06,Colima,009,Tecomán,0080,Madrid,061A,018,14,31
06,Colima,009,Tecomán,0080,Madrid,061A,019,12,25
06,Colima,009,Tecomán,0080,Madrid,061A,021,16,24
06,Colima,009,Tecomán,0080,Madrid,061A,022,27,52
06,Colima,009,Tecomán,0080,Madrid,061A,023,18,29
06,Colima,009,Tecomán,0080,Madrid,061A,024,19,37
06,Colima,009,Tecomán,0080,Madrid,061A,025,9,19
06,Colima,009,Tecomán,0080,Madrid,061A,026,12,24
06,Colima,009,Tecomán,0080,Madrid,061A,027,8,10
06,Colima,009,Tecomán,0080,Madrid,061A,028,11,32
06,Colima,009,Tecomán,0080,Madrid,061A,029,2,2
06,Colima,009,Tecomán,0080,Madrid,061A,030,6,14
06,Colima,009,Tecomán,0080,Madrid,061A,031,1,2
06,Colima,009,Tecomán,0080,Madrid,061A,032,0,0
06,Colima,009,Tecomán,0080,Total AGEB urbana,0624,000,359,991
06,Colima,009,Tecomán,0080,Madrid,0624,001,17,47
06,Colima,009,Tecomán,0080,Madrid,0624,002,17,35
06,Colima,009,Tecomán,0080,Madrid,0624,003,23,52
06,Colima,009,Tecomán,0080,Madrid,0624,004,20,52
06,Colima,009,Tecomán,0080,Madrid,0624,005,15,44
06,Colima,009,Tecomán,0080,Madrid,0624,006,9,21
06,Colima,009,Tecomán,0080,Madrid,0624,007,8,27
06,Colima,009,Tecomán,0080,Madrid,0624,008,4,8
06,Colima,009,Tecomán,0080,Madrid,0624,010,8,17
06,Colima,009,Tecomán,0080,Madrid,0624,011,9,29
06,Colima,009,Tecomán,0080,Madrid,0624,012,12,37
06,Colima,009,Tecomán,0080,Madrid,0624,013,12,36
06,Colima,009,Tecomán,0080,Madrid,0624,014,19,51
06,Colima,009,Tecomán,0080,Madrid,0624,015,16,52
06,Colima,009,Tecomán,0080,Madrid,0624,016,8,12
06,Colima,009,Tecomán,0080,Madrid,0624,017,13,37
06,Colima,009,Tecomán,0080,Madrid,0624,018,29,90
06,Colima,009,Tecomán,0080,Madrid,0624,019,8,23
06,Colima,009,Tecomán,0080,Madrid,0624,020,15,50
06,Colima,009,Tecomán,0080,Madrid,0624,021,10,42
06,Colima,009,Tecomán,0080,Madrid,0624,022,7,25
06,Colima,009,Tecomán,0080,Madrid,0624,023,21,63
06,Colima,009,Tecomán,0080,Madrid,0624,024,9,23
06,Colima,009,Tecomán,0080,Madrid,0624,025,6,17
06,Colima,009,Tecomán,0080,Madrid,0624,026,18,35
06,Colima,009,Tecomán,0080,Madrid,0624,027,2,7
06,Colima,009,Tecomán,0080,Madrid,0624,028,13,26
06,Colima,009,Tecomán,0080,Madrid,0624,029,11,33
06,Colima,009,Tecomán,0080,Total AGEB urbana,0713,000,13,42
06,Colima,009,Tecomán,0080,Madrid,0713,001,1,4
06,Colima,009,Tecomán,0080,Madrid,0713,002,8,21
06,Colima,009,Tecomán,0080,Madrid,0713,004,2,8
06,Colima,009,Tecomán,0080,Madrid,0713,005,2,9
06,Colima,010,Villa de Álvarez,0000,Total del municipio,0000,000,61844,149762
06,Colima,010,Villa de Álvarez,0001,Total de la localidad urbana,0000,000,60499,147496
06,Colima,010,Villa de Álvarez,0001,Total AGEB urbana,0019,000,68,21
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0019,001,17,6
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0019,002,10,4
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0019,003,15,5
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0019,004,26,6
06,Colima,010,Villa de Álvarez,0001,Total AGEB urbana,0095,000,614,1535
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,001,28,68
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,003,8,18
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,005,29,74
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,006,45,112
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,007,30,55
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,008,64,173
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,010,35,73
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,011,0,2
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,012,22,38
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,013,16,41
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,015,42,93
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,016,21,48
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,017,14,38
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,018,24,81
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,021,26,71
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,022,14,29
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,024,34,89
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,025,17,40
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,026,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,029,21,57
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,030,1,6
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,031,3,9
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,032,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,033,6,9
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,034,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,035,13,34
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,036,14,40
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,037,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,038,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,039,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,040,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,041,18,47
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,042,4,11
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,043,26,87
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,044,18,43
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,045,17,41
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,046,1,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0095,049,3,8
06,Colima,010,Villa de Álvarez,0001,Total AGEB urbana,0108,000,1263,3075
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,001,41,72
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,003,21,47
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,004,41,97
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,006,29,53
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,007,36,93
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,008,37,81
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,009,42,116
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,011,6,14
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,012,52,128
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,013,15,45
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,014,151,314
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,015,29,65
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,017,14,29
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,018,23,46
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,019,17,48
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,020,58,135
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,021,42,110
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,023,38,87
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,024,14,24
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,025,32,74
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,027,32,76
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,028,18,54
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,029,15,52
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,030,7,32
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,032,17,46
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,033,19,57
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,035,16,47
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,036,60,145
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,038,29,75
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,039,10,33
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,040,14,28
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,041,10,19
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,042,13,31
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,043,8,27
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,044,2,9
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,045,11,20
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,047,26,56
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,048,5,17
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,049,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,050,28,82
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,051,16,54
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,052,27,72
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,053,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,054,12,35
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,055,37,88
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,056,20,66
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,057,14,34
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,058,19,51
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0108,059,40,91
06,Colima,010,Villa de Álvarez,0001,Total AGEB urbana,0112,000,675,1948
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,001,20,47
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,002,23,36
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,003,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,004,21,59
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,005,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,006,12,27
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,007,26,70
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,008,20,56
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,009,11,25
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,010,13,39
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,012,14,39
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,013,20,60
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,014,13,31
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,015,19,47
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,016,24,71
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,017,27,68
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,018,7,23
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,019,12,25
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,020,17,48
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,021,10,39
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,022,28,127
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,023,24,79
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,024,21,67
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,025,9,18
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,026,15,45
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,027,24,69
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,028,6,15
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,029,15,44
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,030,29,111
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,031,21,65
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,032,19,52
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,033,12,29
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,034,23,59
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,035,3,5
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,037,17,58
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,038,7,13
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,039,21,55
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,040,0,0
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,041,30,115
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,042,15,38
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,043,16,44
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,044,5,14
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0112,045,6,16
06,Colima,010,Villa de Álvarez,0001,Total AGEB urbana,0127,000,517,1380
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,001,15,46
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,002,12,43
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,003,32,83
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,004,19,43
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,005,23,48
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,006,11,34
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,007,14,36
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,008,14,31
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,009,12,21
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,011,16,54
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,013,27,87
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,014,31,80
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,015,20,60
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,016,29,80
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,017,19,45
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,018,16,46
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,019,13,35
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,020,16,30
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,021,12,30
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,022,41,92
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,023,54,184
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,027,21,43
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,028,7,11
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,029,13,37
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,030,15,34
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,031,10,37
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0127,032,5,10
06,Colima,010,Villa de Álvarez,0001,Total AGEB urbana,0131,000,1007,2628
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,001,17,61
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,002,20,53
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,003,14,31
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,004,24,50
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,005,29,88
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,006,19,34
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,007,27,74
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,008,36,105
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,009,38,102
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,010,42,86
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,011,43,94
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,012,32,84
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,014,17,35
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,015,16,49
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,016,27,67
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,017,22,78
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,018,25,43
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,019,14,42
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,020,40,122
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,021,46,87
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,023,32,63
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,025,16,36
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,026,14,46
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,027,14,38
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,028,25,68
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,029,20,48
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,030,28,77
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,031,32,80
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,032,33,84
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,033,43,110
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,034,20,60
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,035,14,42
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,036,21,85
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,037,20,52
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,038,43,102
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,039,5,14
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,040,40,125
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,041,15,37
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0131,042,24,76
06,Colima,010,Villa de Álvarez,0001,Total AGEB urbana,0146,000,1199,3103
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,001,56,161
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,003,21,74
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,005,20,56
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,006,48,129
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,007,40,95
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,008,24,74
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,010,61,159
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,011,80,261
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,012,29,89
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,013,19,44
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,014,21,48
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,016,13,14
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,017,27,71
06,Colima,010,Villa de Álvarez,0001,Ciudad de Villa de Álvarez,0146,018,41,106
