CVE Estado,Estado,CVE Municipio,Municipio,Categoría,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
05,Coahuila de Zaragoza,035,Torreón,Metalúrgica (incluye la siderúrgica) ,218.2149673,161.5799473,0.318557528,44.58435391,51.07335466,4.622714006,1.703803251
05,Coahuila de Zaragoza,035,Torreón,Petróleo y petroquímica,0,0,0,0,0,0,0
05,Coahuila de Zaragoza,035,Torreón,Química ,24.904,22.4428,193.1671,178.9468,443.3155,11.8559,7.0357
05,Coahuila de Zaragoza,035,Torreón,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
05,Coahuila de Zaragoza,038,Zaragoza,Petróleo y petroquímica,0.7935,0.7935,0.0627,8.7696,10.4399,0.5742,0.3354
06,Colima,001,Armería,Alimentos y bebidas,6.2465,4.0685,433.1316,3.63,39.93,0.2033,0.5808
06,Colima,002,Colima,Alimentos y bebidas,0.067,0.0193,0.3434,0.3547,1.3373,0.0144,0.051
06,Colima,002,Colima,Manejo de desechos y remediación,0.00895,0.00895,0,0.0071,0.0284,0.0001,0
06,Colima,002,Colima,Metalúrgica (incluye la siderúrgica) ,1.247,0.155875,1.1648,3.8142,17.7214,1.1427,0
06,Colima,002,Colima,Minerales no metálicos,1.861912,1.09321872,0,0,0,0,0
06,Colima,002,Colima,Petróleo y petroquímica,0,0,0,0,0,10.44744234,0
06,Colima,002,Colima,Plástico y hule,0,0,0,0,0,0.02025,0
06,Colima,002,Colima,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
06,Colima,004,Coquimatlán,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
06,Colima,005,Cuauhtémoc,Alimentos y bebidas,2332.2584,1331.0938,0,379.229,227.5374,0,0
06,Colima,005,Cuauhtémoc,Metalúrgica (incluye la siderúrgica) ,221.3347068,165.7224676,845.19691,9.726642,106.993062,0.544691952,1.55626272
06,Colima,006,Ixtlahuacán,Cemento y cal ,1.621647761,1.087458274,4.2812,0.0359,0.3947,0.002,0.0057
06,Colima,006,Ixtlahuacán,Extracción/Beneficio minerales no metálicos,4.3429,2.1525,0.0568,0.05,0.2002,0.002,0.008
06,Colima,007,Manzanillo,Alimentos y bebidas,2.1567,1.4046,99.6958,1.2534,13.7862,0,0.2007
06,Colima,007,Manzanillo,Almacenamiento de combustibles,0.21427104,0.21229518,0.6893556,0.54885,2.63448,0.021954,0.087687935
06,Colima,007,Manzanillo,Extracción/Beneficio minerales no metálicos,0.0063,0.00188,0.0041,0.0036,0.0144,0.0001,0.0006
06,Colima,007,Manzanillo,Generación de energía eléctrica ,1872.3968,1696.7605,13709.0661,2172.2175,5320.1781,116.0295,48.6331
06,Colima,007,Manzanillo,Metalúrgica (incluye la siderúrgica) ,1.73442,1.29876,1102.22,17.7714,195.4854,0.9951984,2.843424
06,Colima,007,Manzanillo,Minerales no metálicos,7.196347,4.19326056,0,0,0,0,0
06,Colima,007,Manzanillo,Petróleo y petroquímica,0.0108,0.00135,0.0102,0.0333,0.1544,148.3648466,0
06,Colima,007,Manzanillo,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
06,Colima,008,Minatitlán,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
06,Colima,009,Tecomán,Alimentos y bebidas,0.795,0.019875,0,16.41,0,0,0
06,Colima,009,Tecomán,Cemento y cal ,30.42439411,20.42281776,24.65649378,17.5194,1101.907453,2.0495,0.0257
06,Colima,009,Tecomán,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
06,Colima,009,Tecomán,Minerales no metálicos,0,0,0,0,0,0,0
06,Colima,009,Tecomán,Química ,3.6149,3.4686,7.4638,35.558,43.0626,2.3262,1.3726
06,Colima,009,Tecomán,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
06,Colima,010,Villa de Álvarez,Alimentos y bebidas,0.0065,0.0016,0.037,0.0325,0.1302,0.0013,0.0052
06,Colima,010,Villa de Álvarez,Manejo de desechos y remediación,0.0681,0.0681,0,0.0033,0.0058,0.0001,0
06,Colima,010,Villa de Álvarez,Minerales no metálicos,7.082365,4.123704,0,0,0,0,0
07,Chiapas,003,Acapetahua,Alimentos y bebidas,51.428,29.348,0,8.3628,5.014,22.08,9.66
07,Chiapas,009,Arriaga,Alimentos y bebidas,19.358047,6.697442,59.26217718,1.7453,10.3735,0.0775,0.2795
07,Chiapas,012,Berriozábal,Alimentos y bebidas,0.1196,0.1196,0.0001,0.6697,3.9466,0.0678,0
07,Chiapas,019,Comitán de Domínguez,Alimentos y bebidas,0.0079,0.0079,4.72893E-06,0.0441,0.2601,0.0045,0
07,Chiapas,027,Chiapa de Corzo,Alimentos y bebidas,46.5367654,18.2013044,243.9899584,3.8309,29.5191,3.7858,0.6132
07,Chiapas,027,Chiapa de Corzo,Cemento y cal ,45.14456139,29.89676755,767.840925,2.7402,95.907,0.3197,0
07,Chiapas,038,Huixtán,Alimentos y bebidas,2124.1485,1212.3189,0,345.39,207.234,0,0
07,Chiapas,048,Juárez,Petróleo y petroquímica,0.7048,0.7048,0.0557,7.7894,9.5123,0.5099,0.2977
07,Chiapas,051,Mapastepec,Alimentos y bebidas,103.6639407,59.16429786,0,16.8897,10.1263,44.593152,19.509504
07,Chiapas,055,Metapa,Alimentos y bebidas,0.0114,0.0028,0.064910257,0.0572,0.2286,0.0023,0.0091
07,Chiapas,061,Ocozocoautla de Espinosa,Alimentos y bebidas,34.20169,9.73244,6.89515696,6.1,24.4578,0.2459,0.9719
07,Chiapas,062,Ostuacán,Alimentos y bebidas,1.039427934,0.908006011,18.68765976,0.156618,1.8063276,0.023805936,0.025022336
07,Chiapas,062,Ostuacán,Petróleo y petroquímica,10.3507,10.3507,0.2601,33.5021,76.117,1.661,0.7698
07,Chiapas,062,Ostuacán,Química ,0.0013,0.0003,0.0075,0.0066,0.0264,0.0003,0.0011
07,Chiapas,065,Palenque,Alimentos y bebidas,25.35753287,15.30823247,0,3.7522,5.5597,9.906624,4.334148
07,Chiapas,068,Pichucalco,Petróleo y petroquímica,4.8373,4.8373,0.3818,53.4645,63.6482,3.5006,2.0436
07,Chiapas,074,Reforma,Petróleo y petroquímica,204.0024,203.99035,10866.289,927.7227,2528.4592,52.017,27.0817
07,Chiapas,078,San Cristóbal de las Casas,Alimentos y bebidas,0.1204,0.0437,0.580810876,0.6128,2.6434,0.0308,0.0818
07,Chiapas,088,Sunuapa,Petróleo y petroquímica,0,0,0,0,0,0,0
07,Chiapas,089,Tapachula,Alimentos y bebidas,0.0338416,0.0335302,0.098200042,0.0868032,0.417076,0.847892134,0.0138
07,Chiapas,089,Tapachula,Celulosa y papel ,3.6367,2.3676,65.3783,0.5619,6.0801,0.0313,0.0898
07,Chiapas,089,Tapachula,Papel y cartón,0.867,0.5646,60.1236,0.5038,5.5428,21.7008,0.0806
07,Chiapas,089,Tapachula,Petróleo y petroquímica,0,0,0,0,0,10.9696143,0
07,Chiapas,101,Tuxtla Gutiérrez,Petróleo y petroquímica,0,0,0,0,0,37.03164935,0
07,Chiapas,106,Venustiano Carranza,Alimentos y bebidas,2599.359,1483.5366,0,422.66,253.596,0,0
07,Chiapas,108,Villaflores,Alimentos y bebidas,0.097,0.0242,0.551391608,0.4852,1.9412,0.0193,0.0777
08,Chihuahua,001,Ahumada,Industria textil,0,0,0,0.00938,0,0.00209,0
08,Chihuahua,002,Aldama,Metálico,0.00816,0.00816,0,0.02175,0,0,0
08,Chihuahua,002,Aldama,Minerales no metálicos,0.4167724,0.2523576,0,0,0,0,0
08,Chihuahua,004,Aquiles Serdán,Metalúrgica (incluye la siderúrgica) ,0.3664,0.2598,0,0,0,0,0
08,Chihuahua,004,Aquiles Serdán,Minerales no metálicos,0.000037387,0.000022638,0,0,0,0,0
08,Chihuahua,005,Ascensión,Metalúrgica (incluye la siderúrgica) ,0.000412831,0.000412831,2.14226E-07,0.004384937,0.007698744,0,0
08,Chihuahua,010,Buenaventura,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.00628,0.00628,0,3088.423341,0,0.01532,0
08,Chihuahua,011,Camargo,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.0000771,0.0000771,0,5.763181,0,0.0051286,0
08,Chihuahua,011,Camargo,Metalúrgica (incluye la siderúrgica) ,0.000012,0.000003,0.00006816,0.00006,0.00024,0.0000024,0.0000096
08,Chihuahua,017,Cuauhtémoc,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.0022119,0.0022119,0.0015384,0.0517495,0,0.0387932,0
08,Chihuahua,017,Cuauhtémoc,Alimentos y bebidas,4.33555,4.33555,2.5315112,763.4954144,0.693504,0,0
08,Chihuahua,017,Cuauhtémoc,Celulosa y papel ,17.2278,15.32203125,13.8592,86.1589,241.7726,5.651,3.3066
08,Chihuahua,017,Cuauhtémoc,Manejo de desechos y remediación,0,0,0,0,0,0,0
08,Chihuahua,017,Cuauhtémoc,Metálico,0.0000587,0.0000587,0,0.0652247,0.087432,0.564696,0
08,Chihuahua,017,Cuauhtémoc,Metalúrgica (incluye la siderúrgica) ,2.78832,2.78832,0.001446912,29.61648,51.9984,4.81056,0
08,Chihuahua,017,Cuauhtémoc,Química ,0.1094,0.1094,0,1.1607,2.0377,0,0
08,Chihuahua,019,Chihuahua,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",2.7068794,2.7068794,0.0000504,122.3131743,70.16927719,41.99414298,0
08,Chihuahua,019,Chihuahua,Alimentos y bebidas,2.8698164,2.8698164,0.000002,1291.476854,139.2080399,0.145133902,0
08,Chihuahua,019,Chihuahua,Asbesto ,0.006,0.006,0.0005,0.0665,0.0792,0.0044,0.0025
08,Chihuahua,019,Chihuahua,Automotriz ,17.52303579,15.45912074,0.860127894,118.9715695,127.3261684,385.7842813,4.339361347
08,Chihuahua,019,Chihuahua,Celulosa y papel ,12.31639851,10.64439684,0.3145,44.0314,52.4185,51.052539,1.683
08,Chihuahua,019,Chihuahua,Cemento y cal ,955.3962787,544.6737228,2302.7245,19.143,791.65195,0.1764,0.1216
08,Chihuahua,019,Chihuahua,Derivados del petróleo y carbón,0,0,2.14805,9.20142,1.26048,0,0
08,Chihuahua,019,Chihuahua,Extracción/Beneficio minerales no metálicos,12.69922485,7.6894389,0,0,0,0,0
08,Chihuahua,019,Chihuahua,Generación de energía eléctrica ,133.8608,133.8608,10.5679,1479.5133,2465.8554,96.8729,56.5496
08,Chihuahua,019,Chihuahua,Impresión,0,0,0,0,0,0,0
08,Chihuahua,019,Chihuahua,Industria de la madera,6.20768,6.20768,0,283.299704,78.36616,3.44594,0
08,Chihuahua,019,Chihuahua,Industria textil,0,0,0,0.078139,0,0,0
08,Chihuahua,019,Chihuahua,Manejo de desechos y remediación,0,0,0,310.422,0,0,0
08,Chihuahua,019,Chihuahua,Metálico,5.659653582,5.659653582,0.075598,2130.283995,2970.832945,33.87610101,0
08,Chihuahua,019,Chihuahua,Metalúrgica (incluye la siderúrgica) ,0.850294155,0.785586955,2.936581139,7.110259394,8.984923088,0.46669377,0.270921363
08,Chihuahua,019,Chihuahua,Mezclas químicas,0,0,0,16.254,0,0,0
08,Chihuahua,019,Chihuahua,Minerales no metálicos,82.60364222,50.01688428,0,219.730196,137.195408,2.656256,0
08,Chihuahua,019,Chihuahua,Papel y cartón,0.3326217,0.3326217,0,2.4391719,0,0,0
08,Chihuahua,019,Chihuahua,Petróleo y petroquímica,0,0,0,0,0,48.70888024,0
08,Chihuahua,019,Chihuahua,Plástico y hule,3.8224033,3.8224033,0,2.7611156,0.7919646,46.3488352,0
08,Chihuahua,019,Chihuahua,Química ,0.1578,0.1578,0.0124,1.7441,1.9338,0.1142,0.0666
08,Chihuahua,019,Chihuahua,Tratamiento de residuos peligrosos ,0.0041,0.0015,0.0191,0.0239,0.0796,0.001,0.0027
08,Chihuahua,020,Chínipas,Metalúrgica (incluye la siderúrgica) ,0.005369859,0.001342465,0.030500801,0.026849297,0.107397187,0.001073972,0.004295887
08,Chihuahua,021,Delicias,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0,0,0,0,0,0.00306,0
08,Chihuahua,021,Delicias,Alimentos y bebidas,0,0,4.3981764,4.3394943,3.7862665,0,0
08,Chihuahua,021,Delicias,Derivados del petróleo y carbón,0,0,0.0096037,0.54662,0.06173,0,0
08,Chihuahua,021,Delicias,Generación de energía eléctrica ,737.3515,532.5141,6133.2108,133.8527,744.7875,20.3456,21.432
08,Chihuahua,021,Delicias,Industria de la madera,0,0,0,0,0,1.73424,0
08,Chihuahua,021,Delicias,Industria textil,0,0,0,0.000337,0.000018,0,0
08,Chihuahua,021,Delicias,Manejo de desechos y remediación,0,0,0,0.0001577,0,0,0
08,Chihuahua,021,Delicias,Metálico,0.0122688,0.0122688,0,0.016416,4.751136,9.04608,0
08,Chihuahua,021,Delicias,Papel y cartón,0,0,0,0,0,0,0
08,Chihuahua,021,Delicias,Plástico y hule,0,0,0,5.800926,0,3.101083,0
08,Chihuahua,025,Gómez Farías,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0,0,0,0,0,4.4968E-06,0
08,Chihuahua,031,Guerrero,Alimentos y bebidas,0,0,0.0933466,0.0362304,0.21653,0,0
08,Chihuahua,031,Guerrero,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
08,Chihuahua,032,Hidalgo del Parral,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.02806,0.02806,0.00391,0.039496,0.074948,0.873875,0
08,Chihuahua,032,Hidalgo del Parral,Industria de la madera,5.34782,5.34782,8.76475,1227.35745,0.15309,8.77796,0
08,Chihuahua,032,Hidalgo del Parral,Metálico,0,0,0,0,0,0,0
08,Chihuahua,032,Hidalgo del Parral,Metalúrgica (incluye la siderúrgica) ,0.047150656,0.047150656,2.44674E-05,0.500816431,0.879296024,0,0
08,Chihuahua,032,Hidalgo del Parral,Petróleo y petroquímica,0,0,0,0,0,8.738441613,0
08,Chihuahua,032,Hidalgo del Parral,Química ,0.004,0.004,0,0.0425,0.0747,0,0
08,Chihuahua,034,Ignacio Zaragoza,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.00209,0.00209,0,2.8763E-06,0,0.00146,0
08,Chihuahua,036,Jiménez,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.000108,0.000108,0,0.226656,0,0,0
08,Chihuahua,037,Juárez,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",49.82665198,49.82665198,0.02711025,6988.72172,12.45284933,107.2118688,0
08,Chihuahua,037,Juárez,Alimentos y bebidas,0.010052,0.010052,0.163548,20.2067046,106.385682,4.18039,0
08,Chihuahua,037,Juárez,Automotriz ,17.88384566,12.98724109,0.0824,21.1890609,22.1373,47.09098916,0.4322
08,Chihuahua,037,Juárez,Cemento y cal ,32.9631993,20.43118957,285.8715661,194.3592814,305.890338,0.0409,0.026
08,Chihuahua,037,Juárez,"Cuero, piel y materiales sucedáneos",0.11391837,0.11391837,0,0.07167474,0,0,0
08,Chihuahua,037,Juárez,Derivados del petróleo y carbón,0,0,12.571,14.105,2.33363,0,0
08,Chihuahua,037,Juárez,Extracción/Beneficio minerales no metálicos,0,0,0,0,0,0,0
08,Chihuahua,037,Juárez,Generación de energía eléctrica ,1152.5676,1056.409425,3831.8263,1721.4306,4210.46748,58.1892,13.9837
08,Chihuahua,037,Juárez,Impresión,0,0,0,4.33583E-05,0,0.255255548,0
08,Chihuahua,037,Juárez,Industria de la madera,0,0,0,6.785000663,4.928,0,0
08,Chihuahua,037,Juárez,Industria textil,13.19682569,11.77025212,0.767430814,417.8124601,0.3442344,0.891781535,0.013769376
08,Chihuahua,037,Juárez,Manejo de desechos y remediación,0.0072,0.0072,0.00000034,3.866513095,0.000000894,0.008205,0
08,Chihuahua,037,Juárez,Metálico,18.83574013,18.83574013,2.77900099,33.23765536,350.2345441,189.4569656,0
08,Chihuahua,037,Juárez,Metalúrgica (incluye la siderúrgica) ,0.698163037,0.698163037,0.055033924,7.717849356,9.190287328,0.505044303,0.294765487
08,Chihuahua,037,Juárez,Minerales no metálicos,58.52629105,35.4379377,0,0.00134,0,0.0003936,0
08,Chihuahua,037,Juárez,Papel y cartón,3.090132,3.090132,1.20232,433.4950024,3178.33071,132.590118,0
08,Chihuahua,037,Juárez,Petróleo y petroquímica,0,0,0,0,0,88.14297479,0
08,Chihuahua,037,Juárez,Pinturas y tintas ,0.06078685,0.03358323,0,0,0,1.422,0
08,Chihuahua,037,Juárez,Plástico y hule,5.355165676,5.355165676,1.15755E-05,711.5776672,4407.843407,48.81526391,0
08,Chihuahua,037,Juárez,Química ,1.0505,1.0505,0.0827,11.6084,13.8382,0.7578,0.4422
08,Chihuahua,037,Juárez,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
08,Chihuahua,040,Madera,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0,0,0,1.33503,0,0,0
08,Chihuahua,040,Madera,Metalúrgica (incluye la siderúrgica) ,0.004137725,0.004137725,2.14714E-06,0.043949347,0.077162976,0,0
08,Chihuahua,045,Meoqui,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.070695,0.070695,0.001682,51.347227,16.595268,22.59619,0
08,Chihuahua,045,Meoqui,Alimentos y bebidas,0,0,0,0.29556,0.52224,0,0
08,Chihuahua,048,Namiquipa,Alimentos y bebidas,0,0,0,4.88592,0,0,0
08,Chihuahua,051,Ocampo,Metalúrgica (incluye la siderúrgica) ,27.946406,19.98015182,1.1075,1.4629,5.5108,0.134,0.142
08,Chihuahua,052,Ojinaga,Metálico,0.4896,0.4896,0,0,0,0.231336,0
08,Chihuahua,053,Praxedis G. Guerrero,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.012558,0.012558,0,0.452046,0,0.0728364,0
08,Chihuahua,054,Riva Palacio,Alimentos y bebidas,0.0456,0.0456,0,0.33708,0,0,0
08,Chihuahua,055,Rosales,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.0006,0.0006,0,0.0324,0,0.12384,0
08,Chihuahua,059,San Francisco del Oro,Metalúrgica (incluye la siderúrgica) ,0.00132336,0.00033084,0.007516685,0.0066168,0.0264672,0.000264672,0.001058688
08,Chihuahua,060,Santa Bárbara,Metalúrgica (incluye la siderúrgica) ,0.265007179,0.187905787,0,0,0,0,0
08,Chihuahua,062,Saucillo,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
08,Chihuahua,065,Urique,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
09,Ciudad de México,002,Azcapotzalco,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.129200433,0.129200433,0.010208721,3.234253574,2.989300554,0.373693842,0.054351738
09,Ciudad de México,002,Azcapotzalco,Alimentos y bebidas,51.71339614,24.43080046,0.59166237,77.22412391,72.18447109,175.1680779,2.150395582
09,Ciudad de México,002,Azcapotzalco,Automotriz ,4.64038554,3.45506797,0.042,4.0563,13.1723,172.8313,0.2252
09,Ciudad de México,002,Azcapotzalco,Impresión,1.170155912,0.968502971,1.88263E-05,0.004785027,0.008398634,108.7012658,0
09,Ciudad de México,002,Azcapotzalco,Industria textil,0.457762419,0.456551849,0.013699862,3.711994656,4.369250862,142.6721088,0.059875791
09,Ciudad de México,002,Azcapotzalco,Manejo de desechos y remediación,0.000087264,0.000087264,1.34776E-05,0.003425548,0.00601249,0.000292855,0
09,Ciudad de México,002,Azcapotzalco,Metálico,0.300011158,0.300011158,0.02671965,3.410083123,4.282954813,4.929784705,0.11804236
09,Ciudad de México,002,Azcapotzalco,Metalúrgica (incluye la siderúrgica) ,38.87485041,30.05555643,0.1059,21.3895,29.3421,347.639938,0.5558
09,Ciudad de México,002,Azcapotzalco,Mezclas químicas,0.001541088,0.001541088,0.000238014,0.060495409,0.106180963,2.859751845,0
09,Ciudad de México,002,Azcapotzalco,Minerales no metálicos,112.2294881,84.11064353,0.041364785,0.635290748,1.350513747,0.44492512,0.042037658
09,Ciudad de México,002,Azcapotzalco,"Muebles, colchones y persianas",0.154866404,0.154866404,0.005976588,0.869276545,1.029065981,0.056267468,0.031245926
09,Ciudad de México,002,Azcapotzalco,Otras industrias,13.29807102,12.64510259,2.244587875,18.9992926,15.1331949,59.11482713,0.330447904
09,Ciudad de México,002,Azcapotzalco,Papel y cartón,1.34890344,1.244162072,0.019386149,0.86144402,3.449444598,4.24186559,0.103215964
09,Ciudad de México,002,Azcapotzalco,Pinturas y tintas ,5.101536,4.8915675,0.1908,0.168,0.672,0.56362,0.0268
09,Ciudad de México,002,Azcapotzalco,Plástico y hule,0.91567338,0.90515673,0.010227039,0.007972538,0.030155952,19.12670102,0.001152
09,Ciudad de México,002,Azcapotzalco,Química ,26.20290041,7.814768116,0.1174,7.7834,9.5267,0.550877552,0.2971
09,Ciudad de México,003,Coyoacán,Alimentos y bebidas,1.43327549,1.423271005,0.387564455,2.335952835,1.947499819,11.57627875,0.03289019
09,Ciudad de México,003,Coyoacán,Automotriz ,0.0091,0.001925,0.0076,0.0345,0.1327,0.0075,0
09,Ciudad de México,003,Coyoacán,Derivados del petróleo y carbón,4.716247132,2.966132113,0.220647387,15.04043143,5.571273379,0.345940027,0.043103296
09,Ciudad de México,003,Coyoacán,Impresión,0.007008354,0.00076692,0.61568818,0.00462,0.01848,1.989743801,0.0007392
09,Ciudad de México,003,Coyoacán,Industria textil,0.001480272,0.001480272,0.000228622,0.036780871,0.101990741,0.004967748,0
09,Ciudad de México,003,Coyoacán,Metálico,0.000144,0.000144,2.22402E-05,0.00565272,0.0099216,0.00048326,0
09,Ciudad de México,003,Coyoacán,Metalúrgica (incluye la siderúrgica) ,0.001935,0.001422,0,0.0014,0.0025,0,0
09,Ciudad de México,003,Coyoacán,"Muebles, colchones y persianas",1.99896E-05,1.99896E-05,0.000128241,0.001725006,0.002297191,0.000128354,0
09,Ciudad de México,003,Coyoacán,Otras industrias,3.710886329,3.490693883,7.201981099,14.74088278,28.59056497,92.80071454,0.659016869
09,Ciudad de México,003,Coyoacán,Pinturas y tintas ,0.0505,0.0279,0,0,0,24.365,0
09,Ciudad de México,003,Coyoacán,Plástico y hule,0.263374525,0.263374355,0.018172263,2.544116763,3.028710432,3.345836056,0.096918734
09,Ciudad de México,003,Coyoacán,Química ,4.3628,4.3409,0.2329,9.3078,29.8332,0.277,0.086
09,Ciudad de México,003,Coyoacán,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
09,Ciudad de México,004,Cuajimalpa de Morelos,Metálico,0.161534888,0.161534888,0.108513507,0.199238704,0.11938414,0.019413669,0
09,Ciudad de México,004,Cuajimalpa de Morelos,Otras industrias,2.014965676,1.963991818,1.000774753,10.39997236,18.46867801,209.0490201,0.412566277
09,Ciudad de México,004,Cuajimalpa de Morelos,Química ,0.0302,0.0076,0.172,0.1514,0.6056,0.006,0.0242
09,Ciudad de México,005,Gustavo A. Madero,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",17.27489151,15.83116368,0.007042906,0.898692872,1.261883138,0.065560901,0.02165673
