Estado,CVE Estado,Categoría,Subcategoría,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
Tlaxcala,29,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,114.5101915,0
Tlaxcala,29,Agropecuarias,Corrales de engorda,52.774176,6.026810899,0,0,0,0,0
Tlaxcala,29,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,6104.846951
Tlaxcala,29,Agropecuarias,Labranza,2253.075657,499.5068732,0,0,0,0,0
Tlaxcala,29,Agropecuarias,Quemas agrícolas,1978.423189,1899.607793,60.81579764,14504.50943,574.7448277,1548.448355,290.0395839
Tlaxcala,29,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,615.0250728,0
Tlaxcala,29,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,3992.793794,0
Tlaxcala,29,Fuentes industriales ligeras y comerciales,Actividades de construcción,137.3042111,13.73042111,0,0,0,0,0
Tlaxcala,29,Fuentes industriales ligeras y comerciales,Asados al carbón,103.5976553,82.68128867,0,206.2493907,3.796637022,13.30766629,0
Tlaxcala,29,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,124.0853732,0
Tlaxcala,29,Fuentes misceláneas,Caminos pavimentados y no pavimentados,292.8660775,70.85469618,0,0,0,0,0
Tlaxcala,29,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,1722.326331
Tlaxcala,29,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,0.82492,0
Tlaxcala,29,Fuentes misceláneas,Incendios en construcción,0.089483312,0.083562866,0,1.42090704,0.03383112,0.088130068,0
Tlaxcala,29,Fuentes misceláneas,Incendios forestales,245.1312131,208.0193458,22.50372532,2432.752813,72.40310173,169.8645198,24.40302581
Tlaxcala,29,Fuentes misceláneas,Ladrilleras,66.36154105,60.55730098,5.484482784,13.09727232,3.028744224,1.473443136,0
Tlaxcala,29,Manejo de Residuos,Aguas residuales,0,0,0,0,0,728.1359011,0
Tlaxcala,29,Manejo de Residuos,Quema de residuos a cielo abierto,1.855573018,1.699314237,0.048830869,4.150623855,0.292985213,0.417796914,0
Tlaxcala,29,Manejo de Residuos,Rellenos sanitarios,0,0,0,2.633824867,0,139.6570176,0
Tlaxcala,29,Quema de combustibles en fuentes estacionarias,Combustión agrícola,0.00238949,0.002382393,8.38491E-05,0.026150727,0.058499885,0.002158325,0.000771177
Tlaxcala,29,Quema de combustibles en fuentes estacionarias,Combustión comercial,2.436418697,2.436418697,0.086490199,19.95649329,35.03811799,1.223795135,0
Tlaxcala,29,Quema de combustibles en fuentes estacionarias,Combustión doméstica,726.4628483,700.183224,20.92727791,8418.580153,529.7652811,1829.407886,0.019609179
Tlaxcala,29,Quema de combustibles en fuentes estacionarias,Combustión industrial,0.073369152,0.073369152,0.002604525,0.600960336,1.0551212,0.036852784,0
Tlaxcala,29,Uso de Solventes,Artes gráficas,0,0,0,0,0,545.8813087,0
Tlaxcala,29,Uso de Solventes,Asfaltado,0,0,0,0,0,62.62696996,0
Tlaxcala,29,Uso de Solventes,Lavado en seco,0,0,0,0,0,139.0623337,0
Tlaxcala,29,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,1083.033442,0
Tlaxcala,29,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,285.2727542,0
Tlaxcala,29,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,54.88512478,0
Tlaxcala,29,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,545.6763868,0
Tlaxcala,29,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,420.9864385,0
Tlaxcala,29,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,2712.435095,0
Veracruz de Ignacio de la Llave,30,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,27042.37367
Veracruz de Ignacio de la Llave,30,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,544.3082997,0
Veracruz de Ignacio de la Llave,30,Agropecuarias,Corrales de engorda,1115.226248,127.3588376,0,0,0,0,0
Veracruz de Ignacio de la Llave,30,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,51219.14249
Veracruz de Ignacio de la Llave,30,Agropecuarias,Labranza,6760.699083,1498.846987,0,0,0,0,0
Veracruz de Ignacio de la Llave,30,Agropecuarias,Quemas agrícolas,7321.469834,6832.706126,633.9817419,38524.89961,1996.914643,3425.964278,770.6432024
Veracruz de Ignacio de la Llave,30,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,4092.93724,0
Veracruz de Ignacio de la Llave,30,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,20013.49612,0
Veracruz de Ignacio de la Llave,30,Fuentes industriales ligeras y comerciales,Actividades de construcción,1044.201883,104.4201883,0,0,0,0,0
Veracruz de Ignacio de la Llave,30,Fuentes industriales ligeras y comerciales,Asados al carbón,648.0857675,517.237251,0,1290.254054,23.7509856,83.25004168,0
Veracruz de Ignacio de la Llave,30,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,399.1628587,0
Veracruz de Ignacio de la Llave,30,Fuentes misceláneas,Caminos pavimentados y no pavimentados,1145.700272,276.7646959,0,0,0,0,0
Veracruz de Ignacio de la Llave,30,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,14048.52839
Veracruz de Ignacio de la Llave,30,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,3.02089,0
Veracruz de Ignacio de la Llave,30,Fuentes misceláneas,Incendios en construcción,0.165544128,0.154591303,0,2.628678024,0.062587572,0.163040625,0
Veracruz de Ignacio de la Llave,30,Fuentes misceláneas,Incendios forestales,439.6243752,373.0677664,40.29869067,4364.368289,129.6580234,304.7355456,43.78356681
Veracruz de Ignacio de la Llave,30,Fuentes misceláneas,Ladrilleras,508.0090384,463.5765799,41.98466131,100.2618778,23.18555923,11.27946125,0
Veracruz de Ignacio de la Llave,30,Manejo de Residuos,Aguas residuales,0,0,0,0,0,3967.844875,0
Veracruz de Ignacio de la Llave,30,Manejo de Residuos,Quema de residuos a cielo abierto,39.63808786,36.30014362,1.043107575,88.66414389,6.258645451,8.924828413,0
Veracruz de Ignacio de la Llave,30,Manejo de Residuos,Rellenos sanitarios,0,0,0,22.36420341,0,1185.848758,0
Veracruz de Ignacio de la Llave,30,Quema de combustibles en fuentes estacionarias,Combustión agrícola,1.297546932,1.29751755,0.04605746,10.65532834,18.75993409,0.655714642,0.003192553
Veracruz de Ignacio de la Llave,30,Quema de combustibles en fuentes estacionarias,Combustión comercial,10.81376422,10.81376422,0.386642863,88.75678625,155.4347915,5.445768438,0.004104589
Veracruz de Ignacio de la Llave,30,Quema de combustibles en fuentes estacionarias,Combustión doméstica,19112.4911,18403.56166,547.2215602,223123.8478,7319.353225,49106.68308,0.304679591
Veracruz de Ignacio de la Llave,30,Quema de combustibles en fuentes estacionarias,Combustión industrial,18.36548108,4.759578212,0.982454292,93.30472565,364.7081484,3.81305084,14.32200302
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Artes gráficas,0,0,0,0,0,2108.600349,0
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Asfaltado,0,0,0,0,0,323.9090693,0
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Lavado en seco,0,0,0,0,0,830.3779579,0
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,2297.318374,0
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,1604.494915,0
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,284.8878801,0
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,2760.637623,0
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,1850.604195,0
Veracruz de Ignacio de la Llave,30,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,13406.91915,0
Yucatán,31,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,103.1397344
Yucatán,31,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,5.623131307,0
Yucatán,31,Agropecuarias,Corrales de engorda,169.2201468,19.32494076,0,0,0,0,0
Yucatán,31,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,21166.99739
Yucatán,31,Agropecuarias,Labranza,414.6709785,91.93255594,0,0,0,0,0
Yucatán,31,Agropecuarias,Quemas agrícolas,214.4492473,206.0054859,7.16752026,1387.06083,62.1906368,151.069939,27.72094593
Yucatán,31,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,1574.351002,0
Yucatán,31,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,5052.039203,0
Yucatán,31,Fuentes industriales ligeras y comerciales,Actividades de construcción,514.5717924,51.45717924,0,0,0,0,0
Yucatán,31,Fuentes industriales ligeras y comerciales,Asados al carbón,171.5629133,136.9243611,0,341.5593359,6.287421337,22.03816284,0
Yucatán,31,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,153.2112246,0
Yucatán,31,Fuentes misceláneas,Caminos pavimentados y no pavimentados,376.4213376,87.2150241,0,0,0,0,0
Yucatán,31,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,3634.259717
Yucatán,31,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,1.15928,0
Yucatán,31,Fuentes misceláneas,Incendios en construcción,0.329596867,0.307789891,0,5.233674264,0.124611292,0.324612416,0
Yucatán,31,Fuentes misceláneas,Incendios forestales,1301.983522,1104.243551,130.2765054,12664.37139,420.1688207,884.8642448,126.1180423
Yucatán,31,Fuentes misceláneas,Ladrilleras,4.576658004,4.176365585,0.378240192,0.90326016,0.208878912,0.101616768,0
Yucatán,31,Manejo de Residuos,Aguas residuales,0,0,0,0,0,151.1158023,0
Yucatán,31,Manejo de Residuos,Quema de residuos a cielo abierto,10.19656194,9.337904091,0.268330577,22.80809907,1.609983464,2.29583642,0
Yucatán,31,Manejo de Residuos,Rellenos sanitarios,0,0,0,4.623517387,0,245.1592955,0
Yucatán,31,Quema de combustibles en fuentes estacionarias,Combustión agrícola,1.0325E-05,7.88456E-06,3.12097E-08,0.002346594,0.008447739,0.000334624,0.000265165
Yucatán,31,Quema de combustibles en fuentes estacionarias,Combustión comercial,8.270974892,8.270974892,0.293610563,67.74683477,118.9448244,4.154449664,0
Yucatán,31,Quema de combustibles en fuentes estacionarias,Combustión doméstica,4793.805807,4615.97245,137.2508157,55966.65381,1832.198371,12318.11585,0.180594168
Yucatán,31,Quema de combustibles en fuentes estacionarias,Combustión industrial,7.375036163,1.840707634,0.396239609,37.1720153,146.9780154,1.503127986,5.825608978
Yucatán,31,Uso de Solventes,Artes gráficas,0,0,0,0,0,785.6409424,0
Yucatán,31,Uso de Solventes,Asfaltado,0,0,0,0,0,179.970492,0
Yucatán,31,Uso de Solventes,Lavado en seco,0,0,0,0,0,344.0593945,0
Yucatán,31,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,1204.741348,0
Yucatán,31,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,444.3418936,0
Yucatán,31,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,155.1216257,0
Yucatán,31,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,666.7050243,0
Yucatán,31,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,571.0760584,0
Yucatán,31,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,4776.463798,0
Zacatecas,32,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,4561.593008
Zacatecas,32,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,295.1266298,0
Zacatecas,32,Agropecuarias,Corrales de engorda,238.2646344,27.20982125,0,0,0,0,0
Zacatecas,32,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,5475.526174
Zacatecas,32,Agropecuarias,Labranza,9830.042725,2179.320472,0,0,0,0,0
Zacatecas,32,Agropecuarias,Quemas agrícolas,7684.56138,7364.413631,220.8123269,52725.75961,2133.78265,5377.761413,1054.240371
Zacatecas,32,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,1111.636547,0
Zacatecas,32,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,5074.668027,0
Zacatecas,32,Fuentes industriales ligeras y comerciales,Actividades de construcción,207.8956972,20.78956972,0,0,0,0,0
Zacatecas,32,Fuentes industriales ligeras y comerciales,Asados al carbón,126.9939858,101.3539,0,252.8284267,4.654063518,16.31304858,0
Zacatecas,32,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,58.06677675,0
Zacatecas,32,Fuentes misceláneas,Caminos pavimentados y no pavimentados,327.5377987,77.27438925,0,0,0,0,0
Zacatecas,32,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,2361.871255
Zacatecas,32,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,0.86182,0
Zacatecas,32,Fuentes misceláneas,Incendios en construcción,0.102905809,0.096097296,0,1.634043096,0.038905788,0.101349578,0
Zacatecas,32,Fuentes misceláneas,Incendios forestales,973.4488773,826.0741544,89.20204301,9664.642169,286.9980246,674.818553,96.95665894
Zacatecas,32,Fuentes misceláneas,Ladrilleras,1615.314429,1474.032708,133.4984697,318.8023158,73.72303552,35.86526052,0
Zacatecas,32,Manejo de Residuos,Aguas residuales,0,0,0,0,0,1255.645861,0
Zacatecas,32,Manejo de Residuos,Quema de residuos a cielo abierto,5.353929722,4.903072482,0.140892887,11.97589543,0.845357325,1.205479545,0
Zacatecas,32,Manejo de Residuos,Rellenos sanitarios,0,0,0,1.765294884,0,93.60372504,0
Zacatecas,32,Quema de combustibles en fuentes estacionarias,Combustión agrícola,0.020932382,0.020917951,0.000741094,0.184830721,0.350102148,0.012462158,0.001567929
Zacatecas,32,Quema de combustibles en fuentes estacionarias,Combustión comercial,3.773587915,3.773587915,0.133958244,30.90912986,54.26793792,1.895445368,0
Zacatecas,32,Quema de combustibles en fuentes estacionarias,Combustión doméstica,1051.626163,1013.076361,30.19644874,12234.13272,575.5433952,2676.50848,0.024482926
Zacatecas,32,Quema de combustibles en fuentes estacionarias,Combustión industrial,0.708691354,0.204039998,0.03741621,3.686015308,13.92278998,0.15524362,0.531211954
Zacatecas,32,Uso de Solventes,Artes gráficas,0,0,0,0,0,436.705047,0
Zacatecas,32,Uso de Solventes,Asfaltado,0,0,0,0,0,223.1834428,0
Zacatecas,32,Uso de Solventes,Lavado en seco,0,0,0,0,0,75.52523293,0
Zacatecas,32,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,846.6573835,0
Zacatecas,32,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,325.3686943,0
Zacatecas,32,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,193.2524453,0
Zacatecas,32,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,691.45756,0
Zacatecas,32,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,387.6777808,0
Zacatecas,32,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,2542.391687,0
Notas:,,,,,,,,,,
Cantidades en toneladas.,,,,,,,,,,
"* Si se muestran ""blancos"" en la posicion de cifras, representan valores no reportados o nulos.",,,,,,,,,,
